"eventtime","user_arn","user_type","eventname","awsregion","errorcode","sourceipaddress","useragent","attempt_count"
"2018-10-12T18:32:42Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:31:40Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:30:18Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:32:48Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2020-04-11T12:40:12Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","255.171.1.252","Boto3/1.12.31 Python/3.8.2 Linux/4.9.184-linuxkit Botocore/1.15.31","4"
"2018-10-12T18:32:17Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:33:56Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:33:32Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:31:20Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:32:38Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:33:08Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:30:21Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:33:15Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:31:00Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:32:33Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:31:34Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:32:07Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:32:36Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:33:18Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2019-03-07T20:35:36Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","4"
"2018-10-12T18:30:12Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:31:13Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:31:08Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:30:00Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:30:41Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:33:01Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:30:35Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:30:17Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:30:02Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:33:24Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:33:30Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:32:51Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2020-04-11T12:40:06Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","255.171.1.252","Boto3/1.12.31 Python/3.8.2 Linux/4.9.184-linuxkit Botocore/1.15.31","4"
"2018-10-12T18:33:13Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:32:23Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:33:42Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:31:01Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:30:13Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
"2018-10-12T18:32:12Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","4"
