"occurrences","event_name","user_arn"
"2","DescribeBrokerInstanceOptions","arn:aws:iam::811596193553:user/backup"
"2","GetDiscoverySummary","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListBackups","arn:aws:iam::811596193553:user/Level6"
"2","ListGraphqlApis","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListOpenIDConnectProviders","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeWorkspaces","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetNotificationChannel","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListManagedSchemaArns","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeAvailablePatches","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetSnowballUsage","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeCacheSecurityGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetBucketMetricsConfiguration","arn:aws:iam::811596193553:user/Level6"
"2","ListSigningCertificates","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeMaintenanceWindows","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListUserPolicies","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetEffectivePolicies","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetTemplate","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetServiceRoleForAccount","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetCatalogImportStatus","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeDRTAccess","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListEventSubscriptions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetApp","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeAssociation","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListResourceDataSync","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetContextKeysForPrincipalPolicy","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"2","DescribeEmergencyContactSettings","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeEndpoint","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetLoadBalancers","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeOrderableClusterOptions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetBucketAnalyticsConfiguration","arn:aws:iam::811596193553:user/Level6"
"2","DescribeDBProxies","arn:aws:iam::811596193553:user/backup"
"2","GetAccelerateConfiguration",
"2","ListAllowedNodeTypeModifications","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListDedicatedIpPools","arn:aws:iam::811596193553:user/backup"
"2","DescribeDBClusterEndpoints","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListResourceDefinitions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","PutMetricFilter","arn:aws:iam::811596193553:user/backup"
"2","ListPublicKeys2020_05_31","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetAuthorizationToken","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeSeverityLevels","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","CreateRestApi","arn:aws:iam::811596193553:user/backup"
"2","ListTrafficPolicyInstances","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetSessionToken","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetApps","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeSnapshotSchedules","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeReservedCacheNodesOfferings","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetAdminAccount","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeGameSessionQueues","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetCrawlers","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeEventTypes","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribePolicies","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeLoggingOptions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListReusableDelegationSets","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListContainerInstances","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","CreateTrail","arn:aws:iam::811596193553:user/Level6"
"2","DescribeEventTopics","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeReservedElasticsearchInstanceOfferings","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeLogGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetAWSOrganizationsAccessStatus","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeLags","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"2","GetEncryptionConfig","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListScheduledAudits","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListDocuments","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"2","CreateRepository","arn:aws:iam::811596193553:user/backup"
"2","GetResourcePolicy","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListDeliverabilityTestReports","arn:aws:iam::811596193553:user/backup"
"2","ListDatasetGroups","arn:aws:iam::811596193553:user/backup"
"2","ListLicenseConfigurations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeCacheSubnetGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeResourcePolicies","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListAssets","arn:aws:iam::811596193553:user/backup"
"2","DescribePlayerSessions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListSimulationApplications","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeReplicationTasks","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetRolePolicy","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"2","GetResources","arn:aws:iam::811596193553:user/backup"
"2","DescribeEnvironmentManagedActions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListAcceptedPortfolioShares","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeActivations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListCrawlers","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","CreateServiceLinkedRole","arn:aws:iam::811596193553:user/Level6"
"2","DescribeEntityAggregates","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeComplianceByResource","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListServers","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeProtection","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeConfigRules","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListVolumes","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListTriggers","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeClusterParameterGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","CreateLaunchConfiguration","arn:aws:iam::811596193553:user/backup"
"2","StopLogging","arn:aws:iam::811596193553:user/Level6"
"2","GetBucketObjectLockConfiguration","arn:aws:iam::811596193553:user/backup"
"2","DescribeFleetAttributes","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListFileShares","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribePatchBaselines","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeClusterTracks","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetSamplingRules","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListCollections","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeParameterGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetBucketInventoryConfiguration","arn:aws:iam::811596193553:user/Level6"
"2","GetBucketPolicyStatus","arn:aws:iam::811596193553:user/backup"
"2","GetRelationalDatabases","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","UpdateAccountPasswordPolicy","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"2","ListAccelerators","arn:aws:iam::811596193553:user/backup"
"2","GetAppReplicationConfiguration","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListStreamProcessors","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetResourceShareInvitations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeConfigRuleEvaluationStatus","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListResolverRules","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeDeliveryChannelStatus","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeTrusts","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeCrossAccountAccessRole","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeSubnetGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeReplicationTaskAssessmentResults","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListProvisionedProductPlans","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListLayers126640","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListDatasetImportJobs","arn:aws:iam::811596193553:user/backup"
"2","DescribeInstancesHealth","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetBucketReplication","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"2","GetRelationalDatabaseBundles","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetExportSnapshotRecords","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListPhoneNumbersOptedOut","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeOrderableReplicationInstances","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeComplianceByConfigRule","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeJobDefinitions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeVoices","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetRelationalDatabaseBlueprints","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListResolverEndpoints","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeReplicationSubnetGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetDataCatalogEncryptionSettings","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetDisks","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeHsmClientCertificates","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeAutoScalingNotificationTypes","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","CreateGroup","arn:aws:iam::811596193553:user/backup"
"2","SimulatePrincipalPolicy","arn:aws:iam::811596193553:user/Level6"
"2","DescribeAggregationAuthorizations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeLifecycleHookTypes","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeReplicationGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeComputeEnvironments","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeGameSessions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeQueries","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListGitHubAccountTokenNames","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetClassifiers","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeReservedElasticsearchInstances","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeDestinations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListResources","arn:aws:iam::811596193553:user/backup"
"2","DescribeHsmConfigurations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribePatchGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetDevEndpoints","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListDeployments","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeDefaultAuthorizer","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeEC2InstanceLimits","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListSecurityProfiles","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetInstanceSnapshots","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetInventorySchema","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeLocations","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"2","ListHostedZones","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeDirectConnectGatewayAttachments","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"2","DescribeVirtualGateways","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"2","GetApi","arn:aws:iam::811596193553:user/Level6"
"2","ListDeploymentJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListSSHPublicKeys","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeImportTasks","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetTriggers","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListThingGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetRestApi","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"2","ListCuratedEnvironmentImages","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeEventConfigurations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","CreateAddressBook","arn:aws:iam::811596193553:user/backup"
"2","DescribeContinuousExports","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeLoadBalancerPolicyTypes","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"2","DescribeEndpointTypes","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","AttachGroupPolicy","arn:aws:iam::811596193553:user/backup"
"2","GetLogGroupFields","arn:aws:iam::811596193553:user/backup"
"2","ListVirtualMFADevices","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeConfigurationRecorderStatus","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeLaunchConfigurations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeScalingProcessTypes","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeLunaClient","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListGroupPolicies","arn:aws:iam::811596193553:user/backup"
"2","GetFunction202224v2","arn:aws:iam::811596193553:user/backup"
"2","ListCommandInvocations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListGlobalTables","arn:aws:iam::811596193553:user/Level6"
"2","ListAuditFindings","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","PutRule","arn:aws:iam::811596193553:user/backup"
"2","DescribeInventoryDeletions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeMaintenanceWindowSchedule","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeClusterSubnetGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetRandomPassword","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListDistributions2016_09_29","arn:aws:iam::811596193553:user/backup"
"2","ListOrganizationAdminAccounts","arn:aws:iam::811596193553:user/backup"
"2","DescribeKey","arn:aws:iam::811596193553:user/backup"
"2","DescribeCacheParameterGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeInterconnects","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"2","DescribePendingAggregationRequests","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListResolverRuleAssociations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListAttachedUserPolicies","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetRegistrationCode","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetResources","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"2","CreateLogStream","arn:aws:sts::811596193553:assumed-role/level6/level6"
"2","GetDownloadUrlForLayer","arn:aws:iam::811596193553:user/Level6"
"2","DescribeMatchmakingRuleSets","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetLifecyclePolicies","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeDirectConnectGateways","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"2","GetRelationalDatabaseSnapshots","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GenerateCredentialReport","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeClusterVersions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListResourceComplianceSummaries","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","LookupEvents","arn:aws:iam::811596193553:user/backup"
"2","ListRoleAliases","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListIdentityPoolUsage","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListTagOptions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetEnabledStandards","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListCACertificates","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetBucketLocation","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetSubscriptionState","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeDirectConnectGatewayAssociations","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"2","DescribeJobQueues","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeDBInstanceAutomatedBackups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetServiceSettings","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeGameSessionDetails","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetDataflowGraph","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeVpcPeeringConnections","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeCacheClusters","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListEnabledProductsForImport","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetDatabases","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeTableRestoreStatus","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListQueryLoggingConfigs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeMetricFilters","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListWorkGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeCacheEngineVersions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListTrafficPolicies","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeStackResources","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeMetricCollectionTypes","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetDefaultPatchBaseline","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListRobotApplications","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","DescribeInterconnects","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","DescribeRules","arn:aws:iam::811596193553:user/backup"
"1","GetDiskSnapshot","arn:aws:iam::811596193553:user/backup"
"1","DescribeReportDefinitions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","DescribeProjects","arn:aws:iam::811596193553:user/backup"
"1","ListPlatformBranches","arn:aws:iam::811596193553:user/backup"
"1","ListContributorInsights","arn:aws:iam::811596193553:user/backup"
"1","ListCampaigns","arn:aws:iam::811596193553:user/backup"
"1","ListAssociations","arn:aws:iam::811596193553:user/backup"
"1","ListConnections","arn:aws:iam::811596193553:user/backup"
