"occurrences","user_arn","source_ip_address","user_agent"
"1","arn:aws:iam::811596193553:user/backup","168.214.133.253","aws-cli/1.11.75 Python/3.6.0 Linux/4.4.61-1-MANJARO botocore/1.5.38"
"1","arn:aws:iam::811596193553:user/backup","6.98.255.125","aws-cli/1.16.218 Python/3.7.5 Linux/5.3.0-24-generic botocore/1.12.208"
"1","arn:aws:iam::811596193553:user/backup","3.10.240.206","aws-cli/1.11.119 Python/2.7.8 Linux/4.4.20-0.1.fm.237.49.326.metal1.x86_64 botocore/1.5.82"
"1","arn:aws:iam::811596193553:user/backup","253.64.161.1","aws-cli/1.16.81 Python/2.7.9 Darwin/15.6.0 botocore/1.12.71"
"1","arn:aws:iam::811596193553:user/Level6","8.101.151.38","aws-cli/1.17.2 Python/3.6.0 Windows/10 botocore/1.14.2"
"1","arn:aws:iam::811596193553:user/backup","254.4.240.251","aws-cli/1.17.9 Python/3.6.0 Windows/10 botocore/1.14.9"
"1","arn:aws:iam::811596193553:user/backup","130.211.2.11","aws-cli/1.15.4 Python/2.7.13 Linux/4.3.0-kali1-amd64 botocore/1.10.4"
"1","arn:aws:iam::811596193553:user/backup","2.149.254.3","aws-cli/1.15.45 Python/2.7.12 Linux/4.4.0-66-generic botocore/1.10.45"
"1","arn:aws:iam::811596193553:user/backup","72.228.186.98","aws-cli/1.16.9 Python/2.7.9 Windows/8 botocore/1.11.9"
"1","arn:aws:iam::811596193553:user/backup","3.8.7.202","aws-cli/1.18.97 Python/3.7.1 Darwin/18.7.0 botocore/1.17.20"
"1","arn:aws:iam::811596193553:user/backup","4.64.5.41","aws-cli/1.15.20 Python/3.6.5 Darwin/16.7.0 botocore/1.10.20"
"1","arn:aws:iam::811596193553:user/backup","228.251.26.70","aws-cli/1.17.17 Python/2.7.17 Darwin/18.7.0 botocore/1.14.17"
"1","arn:aws:iam::811596193553:user/Level6","55.2.5.208","aws-cli/2.0.7 Python/3.7.5 Windows/10 botocore/2.0.0dev11"
"1","arn:aws:iam::811596193553:user/backup","98.1.1.6","aws-cli/1.18.14 Python/3.6.0 Windows/10 botocore/1.15.14"
"1","arn:aws:iam::811596193553:user/backup","232.65.251.254","aws-cli/1.15.62 Python/2.7.9 Windows/8 botocore/1.10.61"
"1","arn:aws:iam::811596193553:user/backup","0.199.213.204","aws-cli/1.18.26 Python/3.7.6 Linux/5.4.0-kali3-amd64 botocore/1.15.38"
"1","arn:aws:iam::811596193553:user/backup","5.251.253.46","aws-cli/1.16.31 Python/2.7.15+ Linux/4.18.0-kali1-amd64 botocore/1.12.21"
"1","arn:aws:iam::811596193553:user/backup","71.114.177.71","aws-cli/1.16.292 Python/3.7.3 Darwin/19.2.0 botocore/1.13.28"
"1","arn:aws:iam::811596193553:user/backup","205.53.40.15","aws-cli/1.15.74 Python/3.7.0 Linux/4.18.1-zen1-1-zen botocore/1.10.73"
"1","arn:aws:iam::811596193553:user/backup","236.210.55.224","aws-cli/2.0.7 Python/3.7.5 Windows/10 botocore/2.0.0dev11"
"1","arn:aws:iam::811596193553:user/backup","250.7.93.72","aws-cli/2.0.8 Python/3.7.4 Darwin/18.7.0 botocore/2.0.0dev12"
"1","arn:aws:iam::811596193553:user/backup","4.73.44.172","aws-cli/1.16.244 Python/3.6.4 Darwin/18.7.0 botocore/1.12.234"
"1","arn:aws:iam::811596193553:user/backup","143.250.249.0","aws-cli/1.16.10 Python/2.7.10 Darwin/17.7.0 botocore/1.12.0"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","0.229.2.157","aws-cli/1.16.284 Python/3.6.8 Linux/4.18.0-147.5.1.el8_1.x86_64 botocore/1.13.20"
"1","arn:aws:iam::811596193553:user/backup","3.254.217.223","aws-cli/1.16.19 Python/2.7.15 Darwin/17.7.0 botocore/1.12.9"
"1","arn:aws:iam::811596193553:user/backup","16.12.99.2","aws-cli/1.15.51 Python/3.6.5 Linux/4.15.0-39-generic botocore/1.10.50"
"1","arn:aws:iam::811596193553:user/Level6","2.2.7.225","aws-cli/1.16.20 Python/3.7.0 Darwin/18.0.0 botocore/1.12.10"
"1","arn:aws:iam::811596193553:user/backup","134.121.211.250","aws-cli/1.11.137 Python/2.7.10 Darwin/18.6.0 botocore/1.6.4"
"1","arn:aws:iam::811596193553:user/backup","207.77.231.75","aws-cli/1.11.139 Python/3.5.4 Linux/4.9.0-kali3-amd64 botocore/1.6.6"
"1","arn:aws:iam::811596193553:user/backup","5.253.162.133","aws-cli/2.0.47 Python/3.7.7 Windows/10 exe/AMD64 command/sts.get-caller-identity"
"1","arn:aws:iam::811596193553:user/backup","16.242.252.0","aws-cli/1.14.44 Python/3.6.6 Linux/4.4.0-53329-Microsoft botocore/1.8.48"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","37.54.28.252","aws-cli/1.16.190 Python/3.7.4 Darwin/17.5.0 botocore/1.12.180"
"1","arn:aws:iam::811596193553:user/backup","253.104.249.209","aws-cli/1.14.51 Python/3.6.1 Windows/10 botocore/1.9.4"
"1","arn:aws:iam::811596193553:user/backup","56.229.181.201","aws-cli/2.0.42 Python/3.7.3 Linux/5.7.0-kali1-amd64 exe/x86_64.kali.2020 command/sts.get-caller-identity"
"1","arn:aws:iam::811596193553:user/backup","239.186.253.238","aws-cli/1.11.133 Python/3.5.4 Linux/4.13.16-100.fc25.x86_64 botocore/1.6.0"
"1","arn:aws:iam::811596193553:user/backup","246.8.253.46","aws-cli/1.16.276 Python/2.7.16 Linux/4.19.0-kali5-amd64 botocore/1.13.12"
"1","arn:aws:iam::811596193553:user/backup","2.5.90.121","aws-cli/1.14.44 Python/3.6.4rc1 Linux/4.14.0-kali1-amd64 botocore/1.8.48"
"1","arn:aws:iam::811596193553:user/backup","213.214.182.253","aws-cli/1.16.67 Python/2.7.15 Darwin/17.7.0 botocore/1.12.57"
"1","arn:aws:iam::811596193553:user/backup","250.25.3.255","aws-cli/1.16.61 Python/2.7.12 Linux/4.4.0-53329-Microsoft botocore/1.12.51"
"1","arn:aws:iam::811596193553:user/backup","29.59.162.61","aws-cli/1.16.274 Python/2.7.10 Darwin/18.5.0 botocore/1.13.10"
"1","arn:aws:iam::811596193553:user/backup","102.250.12.199","aws-cli/1.16.13 Python/2.7.15 Linux/4.17.12-100.fc27.x86_64 botocore/1.12.3"
"1","arn:aws:iam::811596193553:user/backup","1.49.138.6","aws-cli/1.15.80 Python/2.7.14 Linux/4.14.77-81.59.amzn2.x86_64 botocore/1.10.79"
"1","arn:aws:iam::811596193553:user/backup","109.133.31.204","aws-cli/1.16.75 Python/3.6.0 Windows/10 botocore/1.12.65"
"1","arn:aws:iam::811596193553:user/backup","191.19.0.214","aws-cli/1.16.292 Python/3.7.2+ Linux/4.15.0-kali2-686-pae botocore/1.13.28"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","7.255.27.252","aws-cli/1.16.41 Python/2.7.15+ Linux/4.4.0-53329-Microsoft botocore/1.12.31"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","113.97.40.115","aws-cli/1.18.2 Python/2.7.16 Linux/4.14.165-103.209.amzn1.x86_64 botocore/1.15.2"
"1","arn:aws:iam::811596193553:user/backup","243.56.52.219","aws-cli/1.15.46 Python/2.7.9 Windows/8 botocore/1.10.46"
"1","arn:aws:iam::811596193553:user/backup","243.52.241.3","aws-cli/1.16.296 Python/2.7.17 Darwin/16.7.0 botocore/1.13.32"
"1","arn:aws:iam::811596193553:user/backup","108.7.6.252","aws-cli/1.16.54 Python/2.7.15 Windows/10 botocore/1.12.44"
"1","arn:aws:iam::811596193553:user/Level6","90.117.3.253","aws-cli/1.16.212 Python/2.7.5 Linux/3.10.0-957.21.2.el7.x86_64 botocore/1.12.202"
"1","arn:aws:iam::811596193553:user/backup","3.189.254.7","aws-cli/1.18.36 Python/3.7.3 Windows/10 botocore/1.15.36"
"1","arn:aws:iam::811596193553:user/backup","9.9.6.64","aws-cli/1.16.298 Python/3.6.0 Windows/10 botocore/1.13.34"
"1","arn:aws:iam::811596193553:user/Level6","51.2.205.213","aws-cli/1.14.32 Python/2.7.14+ Linux/4.14.0-kali3-amd64 botocore/1.8.36"
"1","arn:aws:iam::811596193553:user/backup","254.82.109.206","aws-cli/1.16.230 Python/3.7.4 Darwin/18.7.0 botocore/1.12.220"
"1","arn:aws:iam::811596193553:user/Level6","159.10.34.81","aws-cli/1.18.44 Python/3.6.9 Linux/5.3.0-46-generic botocore/1.15.44"
"1","arn:aws:iam::811596193553:user/backup","0.35.92.20","aws-cli/1.18.15 Python/3.6.9 Linux/4.4.0-039049-Microsoft botocore/1.15.15"
"1","arn:aws:iam::811596193553:user/backup","253.226.193.253","aws-cli/1.11.149 Python/2.7.13 Linux/4.9.0-kali3-amd64 botocore/1.7.7"
"1","arn:aws:iam::811596193553:user/backup","237.234.252.201","aws-cli/1.16.256 Python/3.7.4 Linux/4.19.0-kali5-amd64 botocore/1.12.246"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","0.246.59.236","aws-cli/2.0.14 Python/3.7.4 Darwin/19.4.0 botocore/2.0.0dev18"
"1","arn:aws:iam::811596193553:user/Level6","29.255.252.254","aws-cli/1.14.44 Python/3.6.9 Linux/4.15.0-1060-aws botocore/1.8.48"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","126.206.0.190","aws-cli/1.18.20 Python/3.7.3 Linux/4.19.0-8-amd64 botocore/1.15.20"
"1","arn:aws:iam::811596193553:user/Level6","128.59.226.123","aws-cli/1.16.219 Python/2.7.15rc1 Linux/4.15.0-45-generic botocore/1.12.209"
"1","arn:aws:iam::811596193553:user/backup","60.20.255.8","aws-cli/1.15.40 Python/2.7.10 Darwin/18.7.0 botocore/1.10.40"
"1","arn:aws:iam::811596193553:user/backup","4.135.7.233","aws-cli/2.0.2 Python/3.7.4 Darwin/18.0.0 botocore/2.0.0dev6"
"1","arn:aws:iam::811596193553:user/backup","0.229.2.157","aws-cli/1.16.284 Python/3.6.8 Linux/4.18.0-147.5.1.el8_1.x86_64 botocore/1.13.20"
"1","arn:aws:iam::811596193553:user/backup","88.2.252.147","aws-cli/1.16.251 Python/3.7.4 Linux/5.2.0-kali2-amd64 botocore/1.12.241"
"1","arn:aws:iam::811596193553:user/backup","145.201.253.5","aws-cli/1.16.260 Python/3.7.4 Darwin/18.7.0 botocore/1.12.250"
"1","arn:aws:iam::811596193553:user/backup","83.254.70.49","aws-cli/1.16.280 Python/3.7.5 Darwin/18.7.0 botocore/1.13.16"
"1","arn:aws:iam::811596193553:user/backup","218.191.252.1","aws-cli/1.11.136 Python/2.7.13 Linux/4.11.0-kali1-amd64 botocore/1.6.3"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","8.103.248.255","aws-cli/1.16.259 Python/2.7.16 Darwin/19.0.0 botocore/1.12.249"
"1","arn:aws:iam::811596193553:user/Level6","8.103.248.255","aws-cli/1.16.283 Python/3.8.0 Windows/10 botocore/1.13.19"
"1","arn:aws:iam::811596193553:user/backup","2.7.250.7","aws-cli/1.18.69 Python/3.8.3 Linux/5.6.0-kali2-amd64 botocore/1.16.19"
"1","arn:aws:iam::811596193553:user/backup","224.180.2.179","aws-cli/1.16.67 Python/3.7.0 Darwin/18.7.0 botocore/1.12.57"
"1","arn:aws:iam::811596193553:user/backup","253.110.8.245","aws-cli/1.16.309 Python/3.6.2 Windows/10 botocore/1.13.45"
"1","arn:aws:iam::811596193553:user/backup","194.147.60.15","aws-cli/1.16.309 Python/2.7.17 Darwin/19.2.0 botocore/1.13.45"
"1","arn:aws:iam::811596193553:user/backup","0.0.58.4","aws-cli/2.0.49 Python/3.7.4 Darwin/19.6.0 exe/x86_64 command/sts.get-caller-identity"
"1","arn:aws:iam::811596193553:user/backup","211.2.254.254","aws-cli/1.11.129 Python/2.7.13 Darwin/16.6.0 botocore/1.5.92"
"1","arn:aws:iam::811596193553:user/backup","8.254.42.254","Boto3/1.3.1 Python/2.7.11 Darwin/15.6.0 Botocore/1.4.36"
"1","arn:aws:iam::811596193553:user/Level6","2.7.216.7","aws-cli/1.16.310 Python/3.7.6 Darwin/18.7.0 botocore/1.13.46"
"1","arn:aws:iam::811596193553:user/backup","214.108.71.251","aws-cli/1.11.13 Python/3.5.3 Linux/4.9.0-kali3-amd64 botocore/1.4.70"
"1","arn:aws:iam::811596193553:user/backup","253.108.69.189","aws-cli/2.0.4 Python/3.8.3 Darwin/19.5.0 botocore/2.0.0dev8"
"1","arn:aws:iam::811596193553:user/backup","84.37.94.71","aws-cli/2.0.50 Python/3.7.3 Linux/5.5.0-kali1-amd64 exe/x86_64.kali.2020 command/sts.get-caller-identity"
"1","arn:aws:iam::811596193553:user/backup","9.5.79.210","aws-cli/1.16.102 Python/2.7.16 Linux/4.14.165-102.185.amzn1.x86_64 botocore/1.12.92"
"1","arn:aws:iam::811596193553:user/backup","204.54.9.242","aws-cli/1.11.87 Python/2.7.13 Linux/4.6.0-kali1-686-pae botocore/1.5.50"
"1","arn:aws:iam::811596193553:user/backup","217.24.181.0","aws-cli/1.16.286 Python/3.6.8 Linux/4.4.0-039049-Microsoft botocore/1.13.22"
"1","arn:aws:iam::811596193553:user/backup","40.252.121.215","aws-cli/1.10.22 Python/2.7.10 Darwin/14.5.0 botocore/1.4.13"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","200.227.1.4","Boto3/1.4.4 Python/3.5.2 Linux/4.8.15-300.fc25.x86_64 Botocore/1.5.20"
"1","arn:aws:iam::811596193553:user/backup","71.124.210.232","aws-cli/1.10.65 Python/2.7.12 Windows/10 botocore/1.4.55"
"1","arn:aws:iam::811596193553:user/backup","255.231.200.160","aws-cli/1.11.29 Python/2.7.12 Linux/4.4.41-36.55.amzn1.x86_64 botocore/1.4.86"
"1","arn:aws:iam::811596193553:user/backup","170.251.203.230","aws-cli/1.11.61 Python/2.7.13 Linux/4.9.0-kali2-amd64 botocore/1.5.24"
"1","arn:aws:iam::811596193553:user/backup","165.255.81.165","aws-cli/1.11.112 Python/2.7.10 Darwin/16.6.0 botocore/1.5.75"
"1","arn:aws:iam::811596193553:user/backup","60.6.241.179","aws-cli/1.11.30 Python/2.7.10 Darwin/15.6.0 botocore/1.4.87"
"1","arn:aws:iam::811596193553:user/backup","43.9.254.251","aws-cli/1.16.174 Python/2.7.15+ Linux/5.0.0-27-generic botocore/1.12.164"
"1","arn:aws:iam::811596193553:user/backup","4.208.7.225","aws-cli/1.11.13 Python/3.5.2 Linux/4.4.0-75-generic botocore/1.4.70"
"1","arn:aws:iam::811596193553:user/backup","2.198.255.185","aws-cli/1.11.139 Python/3.5.4 Linux/4.9.0-kali4-amd64 botocore/1.6.6"
"1","arn:aws:iam::811596193553:user/backup","205.8.181.128","aws-cli/1.11.104 Python/3.5.2 Linux/3.4.0+ botocore/1.5.67"
"1","arn:aws:iam::811596193553:user/backup","4.73.44.172","aws-cli/1.16.251 Python/3.6.0 Windows/7 botocore/1.12.241"
"1","arn:aws:iam::811596193553:user/backup","108.1.1.222","aws-cli/1.11.86 Python/2.7.13 Linux/4.11.11-300.fc26.x86_64 botocore/1.5.49"
"1","arn:aws:iam::811596193553:user/backup","245.252.169.1","aws-cli/1.14.20 Python/3.6.4 Darwin/17.3.0 botocore/1.8.24"
"1","arn:aws:iam::811596193553:user/backup","13.177.0.111","aws-cli/1.11.13 Python/3.5.2 Linux/4.8.0-54-generic botocore/1.4.70"
"1","arn:aws:iam::811596193553:user/backup","59.145.254.212","aws-cli/1.16.200 Python/3.7.4 Darwin/19.0.0 botocore/1.12.190"
"1","arn:aws:iam::811596193553:user/backup","142.102.251.60","aws-cli/1.15.51 Python/2.7.6 Linux/3.13.0-153-generic botocore/1.12.63"
"1","arn:aws:iam::811596193553:user/backup","169.3.0.2","aws-cli/1.14.24 Python/2.7.12 Linux/4.4.0-109-generic botocore/1.8.28"
"1","arn:aws:iam::811596193553:user/backup","186.254.3.160","aws-cli/1.14.19 Python/2.7.9 Windows/8 botocore/1.8.23"
"1","arn:aws:iam::811596193553:user/Level6","244.227.60.255","aws-cli/1.16.102 Python/2.7.16 Linux/4.14.106-97.85.amzn2.x86_64 botocore/1.12.92"
"1","arn:aws:iam::811596193553:user/backup","14.255.217.131","aws-cli/1.11.139 Python/3.6.3 Linux/4.6.0-kali1-amd64 botocore/1.6.6"
"1","arn:aws:iam::811596193553:user/backup","77.84.156.252","aws-cli/1.15.4 Python/2.7.14+ Linux/4.15.0-kali2-amd64 botocore/1.10.4"
"1","arn:aws:iam::811596193553:user/Level6","61.8.170.160","aws-cli/1.14.53 Python/2.7.14+ Linux/4.14.0-kali3-amd64 botocore/1.9.6"
"1","arn:aws:iam::811596193553:user/Level6","9.0.251.231","aws-cli/1.14.44 Python/3.6.9 Linux/4.15.0-74-generic botocore/1.8.48"
"1","arn:aws:iam::811596193553:user/backup","245.181.7.4","aws-cli/1.14.30 Python/3.6.4 Darwin/17.4.0 botocore/1.8.34"
"1","arn:aws:iam::811596193553:user/backup","179.152.1.74","aws-cli/1.15.67 Python/2.7.15 Darwin/17.7.0 botocore/1.10.66"
"1","arn:aws:iam::811596193553:user/backup","235.189.4.251","aws-cli/1.15.74 Python/2.7.15 Linux/4.15.0-kali2-amd64 botocore/1.10.73"
"1","arn:aws:iam::811596193553:user/backup","253.183.250.245","aws-cli/1.16.102 Python/2.7.16 Linux/4.14.158-101.185.amzn1.x86_64 botocore/1.12.92"
"1","arn:aws:iam::811596193553:user/backup","35.191.253.69","aws-cli/1.15.14 Python/2.7.9 Windows/8 botocore/1.10.14"
"1","arn:aws:iam::811596193553:user/backup","252.212.7.7","aws-cli/1.16.11 Python/3.7.0 Darwin/18.0.0 botocore/1.12.1"
"1","arn:aws:iam::811596193553:user/backup","97.5.0.5","aws-cli/1.15.76 Python/3.6.5 Linux/4.15.0-1017-gcp botocore/1.10.75"
"1","arn:aws:iam::811596193553:user/backup","9.97.227.250","aws-cli/1.16.284 Python/3.6.8 Linux/4.18.0-80.11.2.el8_0.x86_64 botocore/1.13.20"
"1","arn:aws:iam::811596193553:user/backup","125.22.29.57","aws-cli/1.15.63 Python/3.4.7 Linux/4.4.83-0.1.fm.327.54.326.metal1.x86_64 botocore/1.10.62"
"1","arn:aws:iam::811596193553:user/backup","153.230.251.0","aws-cli/1.16.60 Python/3.7.1 Darwin/18.2.0 botocore/1.12.50"
"1","arn:aws:iam::811596193553:user/backup","117.254.151.7","aws-cli/1.16.19 Python/3.6.4 Darwin/17.7.0 botocore/1.12.9"
"1","arn:aws:iam::811596193553:user/backup","241.254.195.31","aws-cli/2.0.0 Python/3.7.3 Linux/4.16.0-kali2-amd64 botocore/2.0.0dev4"
"1","arn:aws:iam::811596193553:user/backup","1.241.221.247","aws-cli/1.16.3 Python/2.7.15rc1 Linux/4.15.0-36-generic botocore/1.11.3"
"1","arn:aws:iam::811596193553:user/Level6","97.1.131.147","aws-cli/1.16.90 Python/3.7.2 Darwin/18.2.0 botocore/1.12.80"
"1","arn:aws:iam::811596193553:user/backup","3.251.243.246","aws-cli/1.18.41 Python/3.8.2 Linux/4.19.107-1.pvops.qubes.x86_64 botocore/1.15.41"
"1","arn:aws:iam::811596193553:user/backup","122.52.208.6","aws-cli/1.17.14 Python/3.7.6 Linux/4.4.0-039049-Microsoft botocore/1.14.14"
"1","arn:aws:iam::811596193553:user/backup","251.8.202.244","aws-cli/1.11.13 Python/3.5.2 Linux/4.4.0-59-generic botocore/1.4.70"
"1","arn:aws:iam::811596193553:user/backup","250.220.4.4","aws-cli/2.0.6 Python/3.7.4 Darwin/19.3.0 botocore/2.0.0dev10"
"1","arn:aws:iam::811596193553:user/backup","8.253.9.0","aws-cli/1.18.74 Python/3.8.3rc1 Linux/5.6.0-kali1-amd64 botocore/1.16.24"
"1","arn:aws:iam::811596193553:user/backup","223.207.25.83","aws-cli/2.0.0 Python/3.8.1 Darwin/18.7.0 botocore/2.0.0dev4"
"1","arn:aws:iam::811596193553:user/backup","4.249.24.221","aws-cli/1.16.10 Python/2.7.9 Windows/8 botocore/1.12.0"
"1","arn:aws:iam::811596193553:user/backup","9.201.48.159","aws-cli/1.14.44 Python/3.6.9 Linux/5.3.0-46-generic botocore/1.8.48"
"1","arn:aws:iam::811596193553:user/backup","251.105.254.1","aws-cli/1.18.69 Python/3.8.3 Linux/5.4.0-2-amd64 botocore/1.16.26"
"1","arn:aws:iam::811596193553:user/Level6","9.93.96.159","aws-cli/1.16.310 Python/3.7.3 Linux/5.0.0-38-generic botocore/1.13.46"
"1","arn:aws:iam::811596193553:user/Level6","2.0.18.225","aws-cli/1.15.70 Python/3.7.0 Darwin/17.7.0 botocore/1.10.69"
"1","arn:aws:iam::811596193553:user/backup","189.194.133.134","aws-cli/2.0.19 Python/3.7.4 Darwin/19.5.0 botocore/2.0.0dev23"
"1","arn:aws:iam::811596193553:user/backup","22.105.95.228","aws-cli/2.0.25 Python/3.7.3 Linux/5.5.0-kali2-amd64 botocore/2.0.0dev29"
"1","arn:aws:iam::811596193553:user/backup","248.227.225.232","aws-cli/1.16.308 Python/3.7.6 Linux/5.5.8-100.fc30.x86_64 botocore/1.13.44"
"1","arn:aws:iam::811596193553:user/Level6","252.200.254.247","aws-cli/1.14.44 Python/3.6.9 Linux/4.4.0-76667-Microsoft botocore/1.14.9"
"1","arn:aws:iam::811596193553:user/backup","39.1.214.250","aws-cli/2.0.33 Python/3.7.7 Windows/10 botocore/2.0.0dev37"
"1","arn:aws:iam::811596193553:user/backup","21.76.4.145","aws-cli/1.14.44 Python/3.6.9 Linux/5.3.0-1019-aws botocore/1.8.48"
"1","arn:aws:iam::811596193553:user/backup","31.124.131.205","aws-cli/1.18.20 Python/3.6.5 Windows/10 botocore/1.15.20"
"1","arn:aws:iam::811596193553:user/Level6","204.217.13.253","aws-cli/1.18.46 Python/3.8.2 Linux/5.4.0-kali3-amd64 botocore/1.15.46"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","147.9.37.117","aws-cli/2.0.44 Python/3.7.7 Windows/10 exe/AMD64 command/sts.get-caller-identity"
"1","arn:aws:iam::811596193553:user/backup","100.253.253.212","aws-cli/1.14.44 Python/3.6.9 Linux/5.3.0-1019-aws botocore/1.8.48"
"1","arn:aws:iam::811596193553:user/backup","200.229.4.251","aws-cli/2.0.5 Python/3.7.4 Darwin/19.3.0 botocore/2.0.0dev9"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","249.206.254.238","aws-cli/1.18.38 Python/3.6.10 Linux/4.12.14-lp151.28.44-default botocore/1.15.38"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","3.40.192.2","aws-cli/1.16.218 Python/3.7.4 Linux/4.19.0-kali4-amd64 botocore/1.12.208"
"1","arn:aws:iam::811596193553:user/Level6","5.48.24.201","aws-cli/1.16.72 Python/2.7.16 Darwin/19.5.0 botocore/1.12.62"
"1","arn:aws:iam::811596193553:user/backup","221.116.253.238","aws-cli/1.11.23 Python/2.7.12 Darwin/15.6.0 botocore/1.4.80"
"1","arn:aws:iam::811596193553:user/backup","130.255.254.0","aws-cli/1.16.300 Python/2.7.16 Linux/4.14.173-137.229.amzn2.x86_64 botocore/1.13.36"
"1","arn:aws:iam::811596193553:user/backup","2.74.103.136","aws-cli/1.17.14 Python/3.7.6 Linux/5.4.0-4parrot1-amd64 botocore/1.14.14"
"1","arn:aws:iam::811596193553:user/backup","250.217.7.251","aws-cli/1.16.222 Python/2.7.16 Linux/4.19.0-kali4-amd64 botocore/1.12.212"
"1","arn:aws:iam::811596193553:user/backup","21.51.73.140","aws-cli/1.11.89 Python/2.7.10 Darwin/16.6.0 botocore/1.5.52"
"1","arn:aws:iam::811596193553:user/backup","212.29.253.1","aws-cli/2.0.19 Python/3.7.7 Windows/10 botocore/2.0.0dev23"
"1","arn:aws:iam::811596193553:user/backup","231.1.182.211","aws-cli/2.0.35 Python/3.8.5 Darwin/19.6.0 botocore/2.0.0dev39"
"1","arn:aws:iam::811596193553:user/backup","132.4.200.4","aws-cli/1.16.196 Python/2.7.15 Darwin/18.6.0 botocore/1.12.186"
"1","arn:aws:iam::811596193553:user/backup","3.212.193.231","aws-cli/1.11.132 Python/2.7.12 Linux/4.9.43-17.38.amzn1.x86_64 botocore/1.5.95"
"1","arn:aws:iam::811596193553:user/backup","214.8.62.12","aws-cli/1.11.112 Python/2.7.10 Darwin/16.7.0 botocore/1.5.75"
"1","arn:aws:iam::811596193553:user/backup","242.207.255.253","aws-cli/2.0.53 Python/3.7.7 Windows/10 exe/AMD64 command/sts.get-caller-identity"
"1","arn:aws:iam::811596193553:user/backup","253.154.253.9","aws-cli/1.16.261 Python/2.7.16 Darwin/19.0.0 botocore/1.12.251"
"1","arn:aws:iam::811596193553:user/backup","251.188.238.255","aws-cli/1.12.2 Python/2.7.12 Linux/4.4.96-96461-gdcf10bfcdb62-dirty botocore/1.8.2"
"1","arn:aws:iam::811596193553:user/backup","4.202.254.251","aws-cli/2.0.34 Python/3.7.3 Linux/5.6.0-2parrot1-amd64 botocore/2.0.0dev38"
"1","arn:aws:iam::811596193553:user/backup","145.2.48.9","aws-cli/1.11.56 Python/2.7.13 Darwin/15.6.0 botocore/1.5.19"
"1","arn:aws:iam::811596193553:user/backup","124.7.56.251","aws-cli/1.16.52 Python/3.7.0 Darwin/19.0.0 botocore/1.12.148"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","124.224.237.49","aws-cli/1.11.105 Python/2.7.10 Darwin/16.5.0 botocore/1.5.68"
"1","arn:aws:iam::811596193553:user/backup","236.3.251.17","aws-cli/1.11.165 Python/2.7.14 Linux/4.13.0-kali1-amd64 botocore/1.8.2"
"1","arn:aws:iam::811596193553:user/backup","255.142.2.6","aws-cli/1.11.56 Python/2.7.12 Linux/4.4.0-64-generic botocore/1.5.19"
"1","arn:aws:iam::811596193553:user/backup","53.124.128.252","Boto3/1.11.10 Python/3.7.6 Darwin/19.3.0 Botocore/1.14.10"
"1","arn:aws:iam::811596193553:user/backup","230.184.254.177","aws-cli/1.14.43 Python/2.7.10 Darwin/17.4.0 botocore/1.8.47"
"1","arn:aws:iam::811596193553:user/Level6","255.171.1.252","aws-cli/1.18.128 Python/3.8.5 Linux/4.19.76-linuxkit botocore/1.17.51"
"1","arn:aws:iam::811596193553:user/backup","150.5.17.8","aws-cli/1.11.44 Python/3.5.3 Linux/4.10.0-11-generic botocore/1.5.7"
"1","arn:aws:iam::811596193553:user/backup","255.148.7.6","aws-cli/1.18.6 Python/3.6.9 Linux/5.3.0-40-generic botocore/1.15.6"
"1","arn:aws:iam::811596193553:user/backup","253.104.249.209","aws-cli/1.14.53 Python/3.6.0 Windows/10 botocore/1.9.6"
"1","arn:aws:iam::811596193553:user/backup","10.3.207.1","aws-cli/2.0.46 Python/3.7.7 Windows/10 exe/AMD64 command/sts.get-caller-identity"
"1","arn:aws:iam::811596193553:user/backup","161.0.251.233","aws-cli/1.11.13 Python/3.5.2 Linux/4.10.0-20-generic botocore/1.4.70"
"1","arn:aws:iam::811596193553:user/backup","253.70.186.64","aws-cli/2.0.1 Python/3.7.4 Darwin/19.3.0 botocore/2.0.0dev5"
"1","arn:aws:iam::811596193553:user/backup","253.104.249.209","aws-cli/1.14.55 Python/2.7.12 Linux/4.10.0-30-generic botocore/1.9.8"
